"","ppt_id","head_noun","card","pair_type","trial_result","head_noun_tag","dep","AoA","Conc.M","Dom_Pos","Lg10WF"
"3662",52,"name","Brandy","Friend","Out of time","NN","attr",12.1,4.81,"Noun",2.7543
"3663",52,"lips","Explode","Friend","Lost","NNS","dobj",7,4.1,"Verb",2.699
"3664",52,"thing","Couch","Friend","Won","NN","ROOT",3.74,4.71,"Noun",3.0785
"3665",52,"place","Geometry","Friend","Lost","NN","pobj",11.22,3,"Noun",1.9777
"3666",52,"type","Geometry","Friend","Lost","NN","attr",11.22,3,"Noun",1.9777
"3667",52,"things","Cobweb","Friend","Won","NNS","dobj",7.5,4.92,"Noun",1.0414
"3668",52,"thing","Cobweb","Friend","Won","NN","nsubj",7.5,4.92,"Noun",1.0414
"3669",52,"word","Cobweb","Friend","Won","NN","nsubj",7.5,4.92,"Noun",1.0414
"3670",52,"corner","Cobweb","Friend","Won","NN","pobj",7.5,4.92,"Noun",1.0414
"3671",52,"room","Cobweb","Friend","Won","NN","pobj",7.5,4.92,"Noun",1.0414
"3672",52,"bunch","Cobweb","Friend","Won","NN","attr",7.5,4.92,"Noun",1.0414
"3673",52,"back","Cobweb","Friend","Won","NN","pobj",7.5,4.92,"Noun",1.0414
"3674",52,"car","Cobweb","Friend","Won","NN","pobj",7.5,4.92,"Noun",1.0414
"3675",52,"front","Cobweb","Friend","Won","NN","pobj",7.5,4.92,"Noun",1.0414
"3676",52,"square","Cobweb","Friend","Won","NN","attr",7.5,4.92,"Noun",1.0414
"3677",52,"pink","Pomegranate","Friend","Won","NN","attr",11.17,4.86,"Noun",1.1461
"3678",52,"lot","Pomegranate","Friend","Won","NN","dobj",11.17,4.86,"Noun",1.1461
"3679",52,"seeds","Pomegranate","Friend","Won","NNS","dobj",11.17,4.86,"Noun",1.1461
"3680",52,"temperature","Forecast","Friend","Won","NN","dobj",9.05,2.78,"Noun",1.9868
"3681",52,"phone","Forecast","Friend","Won","NN","pobj",9.05,2.78,"Noun",1.9868
"3682",52,"app","Forecast","Friend","Won","NN","pobj",9.05,2.78,"Noun",1.9868
"3683",52,"others","Germ","Friend","Out of time","NNS","nsubj",5.95,3.89,"Noun",1.8129
"3684",52,"word","Germ","Friend","Out of time","NN","ROOT",5.95,3.89,"Noun",1.8129
"3685",52,"things","Germ","Friend","Out of time","NNS","pobj",5.95,3.89,"Noun",1.8129
"3686",52,"people","Germ","Friend","Out of time","NNS","nsubj",5.95,3.89,"Noun",1.8129
"3687",52,"phobia","Germ","Friend","Out of time","NN","dobj",5.95,3.89,"Noun",1.8129
"3688",52,"atmosphere","Moon","Friend","Won","NN","pobj",4.83,4.9,"Noun",3.4064
"3689",52,"whites","Moon","Friend","Won","NNS","attr",4.83,4.9,"Noun",3.4064
"3690",52,"thing","Moon","Friend","Won","NN","attr",4.83,4.9,"Noun",3.4064
"3691",52,"time","Insomnia","Friend","Won","NN","pobj",13.05,2.68,"Noun",1.9494
"3692",52,"thing","Mop","Friend","Lost","NN","conj",5.11,4.97,"Noun",2.3263
"3693",52,"way","Organic","Friend","Won","NN","pobj",13.68,2.68,"Adjective",2.3444
"3694",52,"food","Chill","Friend","Won","NN","attr",6.4,2.89,"Noun",2.9186
"3695",52,"pot","Chill","Friend","Won","NN","pobj",6.4,2.89,"Noun",2.9186
"3696",52,"part","Chill","Friend","Won","NN","nsubj",6.4,2.89,"Noun",2.9186
"3697",52,"word","Chill","Friend","Won","NN","pobj",6.4,2.89,"Noun",2.9186
"3698",52,"people","Newspaper","Friend","Lost","NNS","nsubj",5.78,4.82,"Noun",3.0824
"3699",52,"morning","Newspaper","Friend","Lost","NN","pobj",5.78,4.82,"Noun",3.0824
"3700",52,"cup","Newspaper","Friend","Lost","NN","pobj",5.78,4.82,"Noun",3.0824
"3701",52,"color","Field","Friend","Won","NN","ROOT",6.1,4.26,"Noun",3.554
"3702",52,"top","Field","Friend","Won","NN","pobj",6.1,4.26,"Noun",3.554
"3703",52,"room","Field","Friend","Won","NN","pobj",6.1,4.26,"Noun",3.554
"3704",52,"lot","Fan","Friend","Won","NN","dobj",5.63,4.71,"Noun",3.2536
"3705",52,"lot","Jackpot","Friend","Won","NN","dobj",7.39,3.41,"Noun",2.2788
"3706",52,"currency","Jackpot","Friend","Won","NN","ROOT",7.39,3.41,"Noun",2.2788
"3707",52,"part","Coach","Friend","Won","NN","ROOT",6.89,4.12,"Noun",3.3856
"3708",52,"specific","Coach","Friend","Won","NN","dobj",6.89,4.12,"Noun",3.3856
"3709",52,"kids","Curfew","Friend","Lost","NNS","nsubj",10.26,2.73,"Noun",2.3711
"3710",52,"one","Honey","Stranger","Won","NN","ROOT",5.44,4.88,"Noun",4.1854
"3711",52,"lake","Canoe","Stranger","Won","NN","pobj",6.63,4.86,"Noun",2.2625
"3712",52,"lake","Canoe","Stranger","Won","NN","pobj",6.63,4.86,"Noun",2.2625
"3713",52,"vehicle","Canoe","Stranger","Won","NN","pobj",6.63,4.86,"Noun",2.2625
"3714",52,"car","Engine","Stranger","Won","NN","pobj",6.28,4.86,"Noun",3.2114
"3715",52,"thing","Engine","Stranger","Won","NN","attr",6.28,4.86,"Noun",3.2114
"3716",52,"front","Engine","Stranger","Won","NN","pobj",6.28,4.86,"Noun",3.2114
"3717",52,"opposite","Engine","Stranger","Won","NN","nsubj",6.28,4.86,"Noun",3.2114
"3718",52,"word","Quick","Stranger","Won","NN","ROOT",5.89,2.89,"Adjective",3.7437
"3719",52,"lot","Quick","Stranger","Won","NN","dobj",5.89,2.89,"Adjective",3.7437
"3720",52,"jungle","Quick","Stranger","Won","NN","attr",5.89,2.89,"Adjective",3.7437
"3721",52,"kat","Forest","Stranger","Won","NN","pobj",6.28,4.76,"Noun",2.9841
"3722",52,"ground","Break","Stranger","Won","NN","dobj",5.3,3.71,"Verb",4.0522
"3723",52,"movie","Fall","Stranger","Won","NN","attr",4.71,4.04,"Verb",3.7814
"3724",52,"center","Fall","Stranger","Won","NN","pobj",4.71,4.04,"Verb",3.7814
"3725",52,"earth","Fall","Stranger","Won","NN","pobj",4.71,4.04,"Verb",3.7814
"3726",52,"car","Journey","Stranger","Lost","NN","pobj",7.67,2.57,"Noun",3.0077
"3727",52,"country","Journey","Stranger","Lost","NN","pobj",7.67,2.57,"Noun",3.0077
"3728",52,"word","Journey","Stranger","Lost","NN","ROOT",7.67,2.57,"Noun",3.0077
"3729",52,"synonym","Journey","Stranger","Lost","NN","attr",7.67,2.57,"Noun",3.0077
"3730",52,"floor","Chandelier","Stranger","Won","NN","attr",8.63,4.79,"Noun",1.8633
"3731",52,"part","Chandelier","Stranger","Won","NN","attr",8.63,4.79,"Noun",1.8633
"3732",52,"thing","Chandelier","Stranger","Won","NN","attr",8.63,4.79,"Noun",1.8633
"3733",52,"people","Chandelier","Stranger","Won","NNS","nsubj",8.63,4.79,"Noun",1.8633
"3734",52,"barbie","Doll","Stranger","Won","NN","pobj",3.68,5,"Noun",3.1017
"3735",52,"piece","Doll","Stranger","Won","NN","pobj",3.68,5,"Noun",3.1017
"3736",52,"form","Artist","Stranger","Won","NN","dobj",6.78,4.24,"Noun",3.1647
"3737",52,"person","Artist","Stranger","Won","NN","ROOT",6.78,4.24,"Noun",3.1647
"3738",52,"drawer","Artist","Stranger","Won","NN","ROOT",6.78,4.24,"Noun",3.1647
"3739",52,"things","Refrigerator","Stranger","Won","NNS","dobj",4.11,5,"Noun",2.6314
"3740",52,"opposite","Refrigerator","Stranger","Won","NN","ROOT",4.11,5,"Noun",2.6314
"3741",52,"body","Float","Stranger","Lost","NN","pobj",5.39,4.07,"Verb",2.5821
"3742",52,"person","Heist","Stranger","Won","NN","nsubj",10.61,3.3,"Noun",2.2068
"3743",52,"overall","Heist","Stranger","Won","NN","pobj",10.61,3.3,"Noun",2.2068
"3744",52,"word","Heist","Stranger","Won","NN","attr",10.61,3.3,"Noun",2.2068
"3745",52,"one","Earth","Stranger","Won","NN","attr",5.37,4.8,"Noun",3.7054
"3746",52,"overhead","Tunnel","Stranger","Won","NN","pobj",5.89,4.82,"Noun",2.9605
"3747",52,"intentions","Honesty","Stranger","Out of time","NNS","pobj",5,1.59,"Noun",2.567
"3748",52,"vehicle","Garage","Stranger","Won","NN","dobj",5.26,4.96,"Noun",3.1427
"3749",52,"members","Band","Stranger","Won","NNS","attr",6.16,4.68,"Noun",3.4354
"3750",52,"number","Score","Stranger","Won","NN","nsubj",5.83,3.38,"Noun",3.1912
"3751",52,"exam","Score","Stranger","Won","NN","pobj",5.83,3.38,"Noun",3.1912
"3752",52,"beverage","Score","Stranger","Won","NN","dobj",5.83,3.38,"Noun",3.1912
"3753",52,"mouth","Score","Stranger","Won","NN","pobj",5.83,3.38,"Noun",3.1912
"3754",52,"word","Sip","Stranger","Won","NN","ROOT",4.26,4.17,"Noun",2.4166
"3755",52,"laughter","Sip","Stranger","Won","NN","pobj",4.26,4.17,"Noun",2.4166
"3756",52,"type","Diner","Stranger","Won","NN","attr",6.83,4.82,"Noun",2.8014
"3757",52,"food","Diner","Stranger","Won","NN","dobj",6.83,4.82,"Noun",2.8014
"3758",52,"sixties","Diner","Stranger","Won","NNS","attr",6.83,4.82,"Noun",2.8014
"3759",52,"decade","Diner","Stranger","Won","NN","conj",6.83,4.82,"Noun",2.8014
"3760",52,"morning","Cream","Stranger","Won","NN","pobj",5.95,4.83,"Noun",3.3953
"3761",52,"show","Cream","Stranger","Won","NN","attr",5.95,4.83,"Noun",3.3953
"3762",52,"creature","Fake","Stranger","Won","NN","attr",5.83,1.97,"Adjective",3.2681
"3763",52,"planet","Globe","Stranger","Won","NN","pobj",6.5,4.59,"Noun",2.4265
"3764",52,"scale","Globe","Stranger","Won","NN","pobj",6.5,4.59,"Noun",2.4265
"3765",52,"thing","Globe","Stranger","Won","NN","dobj",6.5,4.59,"Noun",2.4265
"3766",29,"countertops","Dust","Stranger","Won","NNS","dobj",5.06,4.4,"Noun",3.0853
"3767",29,"word","Dust","Stranger","Won","NN","dobj",5.06,4.4,"Noun",3.0853
"3768",29,"audience","Applause","Stranger","Won","NN","ROOT",6.2,4.29,"Noun",2.7612
"3769",29,"ramsey","Chef","Stranger","Won","NN","nsubj",8.3,4.3,"Noun",2.7832
"3770",29,"blank","Bridge","Stranger","Lost","NN","dobj",5.58,4.97,"Noun",3.3677
"3771",29,"show","Bakery","Stranger","Won","NN","dobj",7.16,4.83,"Noun",2.2553
"3772",29,"movie","Chocolate","Stranger","Won","NN","pobj",3.33,4.72,"Noun",3.1761
"3773",29,"blank","Chocolate","Stranger","Won","NN","conj",3.33,4.72,"Noun",3.1761
"3774",29,"person","Blush","Stranger","Lost","NN","nsubj",7.95,4.41,"Noun",2.1367
"3775",29,"game","Guess","Stranger","Won","NN","pobj",5.44,2.28,"Verb",4.3646
"3776",29,"ans","Guess","Stranger","Won","NN","dobj",5.44,2.28,"Verb",4.3646
"3777",29,"responses","Guess","Stranger","Won","NNS","ROOT",5.44,2.28,"Verb",4.3646
"3778",29,"character","Clown","Stranger","Lost","NN","ROOT",3.72,4.9,"Noun",2.9074
"3779",29,"movie","Clown","Stranger","Lost","NN","pobj",3.72,4.9,"Noun",2.9074
"3780",29,"face","Cotton","Stranger","Out of time","NN","dobj",6,4.97,"Noun",2.8597
"3781",29,"face","Cotton","Stranger","Out of time","NN","dobj",6,4.97,"Noun",2.8597
"3782",29,"painkiller","Aspirin","Stranger","Won","NN","pobj",7.95,4.76,"Noun",2.5977
"3783",29,"homework","Brain","Stranger","Lost","NN","dobj",5.76,4.69,"Noun",3.5943
"3784",29,"microwave","Defrost","Stranger","Won","NN","pobj",7.8,3.9,"Verb",1.3424
"3785",29,"dmv","Fingerprint","Stranger","Lost","NN","pobj",7.56,4.96,"Noun",2.2148
"3786",29,"information","Fingerprint","Stranger","Lost","NN","dobj",7.56,4.96,"Noun",2.2148
"3787",29,"air","Airport","Friend","Won","NN","pobj",6.84,4.87,"Noun",3.288
"3788",29,"dots","Ladybug","Friend","Won","NNS","ROOT",4.84,4.92,"Noun",1.3222
"3789",29,"lot","Grease","Friend","Won","NN","dobj",7.33,4.61,"Noun",2.5502
"3790",29,"movie","Pitch","Friend","Won","NN","ROOT",6.42,4,"Noun",2.8993
"3791",29,"capella","Pitch","Friend","Won","NN","ROOT",6.42,4,"Noun",2.8993
"3792",29,"time","Flashlight","Friend","Won","NN","pobj",5.61,5,"Noun",2.4814
"3793",29,"eyes","Eyelash","Friend","Lost","NNS","pobj",5.8,5,"Noun",1.6532
"3794",29,"guy","Elf","Friend","Out of time","NN","nsubj",4.32,4.3,"Noun",2.2878
"3795",29,"beard","Elf","Friend","Out of time","NN","pobj",4.32,4.3,"Noun",2.2878
"3796",29,"guy","Elf","Friend","Out of time","NN","ROOT",4.32,4.3,"Noun",2.2878
"3797",29,"job","Elf","Friend","Out of time","NN","nsubj",4.32,4.3,"Noun",2.2878
"3798",29,"show","Cartoon","Friend","Won","NN","nsubj",3.11,4.33,"Noun",2.2856
"3799",29,"face","Breeze","Friend","Lost","NN","pobj",6.22,3.62,"Noun",2.6138
"3800",29,"face","Breeze","Friend","Lost","NN","pobj",6.22,3.62,"Noun",2.6138
"3801",29,"year","Fidget","Friend","Won","NN","pobj",8.52,3.07,"Verb",0.699
"3802",29,"things","Fidget","Friend","Won","NNS","dobj",8.52,3.07,"Verb",0.699
"3803",29,"fingers","Fidget","Friend","Won","NNS","dobj",8.52,3.07,"Verb",0.699
"3804",29,"movie","Bayou","Friend","Lost","NN","pobj",11.53,4.54,"Noun",1.8388
"3805",29,"frog","Bayou","Friend","Lost","NN","dobj",11.53,4.54,"Noun",1.8388
"3806",29,"place","Bayou","Friend","Lost","NN","pobj",11.53,4.54,"Noun",1.8388
"3807",29,"one","Bayou","Friend","Lost","NN","dobj",11.53,4.54,"Noun",1.8388
"3808",29,"bottom","Basement","Friend","Won","NN","ROOT",6.74,4.89,"Noun",3.0314
"3809",29,"building","Basement","Friend","Won","NN","ROOT",6.74,4.89,"Noun",3.0314
"3810",29,"o","Hose","Friend","Won","NN","ROOT",5.33,4.87,"Noun",2.6149
"3811",29,"plants","Hose","Friend","Won","NNS","pobj",5.33,4.87,"Noun",2.6149
"3812",30,"thing","Teapot","Stranger","Lost","NN","dobj",6.22,4.96,"Noun",1.6532
"3813",30,"stove","Teapot","Stranger","Lost","NN","pobj",6.22,4.96,"Noun",1.6532
"3814",30,"noise","Teapot","Stranger","Lost","NN","dobj",6.22,4.96,"Noun",1.6532
"3815",30,"stereotype","Thug","Stranger","Out of time","NN","nsubj",10.56,4.3,"Noun",2.2529
"3816",30,"type","Thug","Stranger","Out of time","NN","pobj",10.56,4.3,"Noun",2.2529
"3817",30,"activity","Polo","Stranger","Out of time","NN","attr",9.95,4.43,"Noun",2.2529
"3818",30,"animal","Polo","Stranger","Out of time","NN","pobj",9.95,4.43,"Noun",2.2529
"3819",30,"activity","Polo","Stranger","Out of time","NN","ROOT",9.95,4.43,"Noun",2.2529
"3820",30,"person","Teacher","Stranger","Won","NN","pobj",4.55,4.52,"Noun",3.4538
"3821",30,"pencil","Pen","Stranger","Out of time","NN","pobj",5.11,4.92,"Noun",3.1011
"3822",30,"laughter","Pen","Stranger","Out of time","NN","attr",5.11,4.92,"Noun",3.1011
"3823",30,"person","Waiter","Stranger","Lost","NN","nsubj",8.28,4.67,"Noun",2.8287
"3824",30,"food","Waiter","Stranger","Lost","NN","dobj",8.28,4.67,"Noun",2.8287
"3825",30,"animal","Zebra","Stranger","Won","NN","attr",4.79,4.86,"Noun",2.1106
"3826",30,"animal","Zebra","Stranger","Won","NN","attr",4.79,4.86,"Noun",2.1106
"3827",30,"feeling","Mad","Stranger","Lost","NN","ROOT",3.55,2.76,"Adjective",3.7623
"3828",30,"moods","Mad","Stranger","Lost","NNS","pobj",3.55,2.76,"Adjective",3.7623
"3829",30,"decoration","Pin","Stranger","Lost","NN","pobj",4.53,4.92,"Noun",2.9222
"3830",30,"backpack","Pin","Stranger","Lost","NN","pobj",4.53,4.92,"Noun",2.9222
"3831",30,"back","Pin","Stranger","Lost","NN","pobj",4.53,4.92,"Noun",2.9222
"3832",30,"clothes","Static","Stranger","Won","NNS","dobj",9.28,3.32,"Adjective",2.4065
"3833",30,"feeling","Static","Stranger","Won","NN","pobj",9.28,3.32,"Adjective",2.4065
"3834",30,"hair","Static","Stranger","Won","NN","nsubj",9.28,3.32,"Adjective",2.4065
"3835",30,"neck","Violin","Stranger","Won","NN","pobj",7.45,4.96,"Noun",2.3856
"3836",30,"chest","Violin","Stranger","Won","NN","conj",7.45,4.96,"Noun",2.3856
"3837",30,"thing","Violin","Stranger","Won","NN","nsubj",7.45,4.96,"Noun",2.3856
"3838",30,"mountain","Volcano","Stranger","Won","NN","pobj",6.74,4.75,"Noun",2.233
"3839",30,"height","Pound","Stranger","Won","NN","dobj",6.79,4.61,"Noun",2.8506
"3840",30,"floor","Hamster","Stranger","Lost","NN","pobj",4.37,4.86,"Noun",2.0414
"3841",30,"shoot","Hamster","Stranger","Lost","NN","pobj",4.37,4.86,"Noun",2.0414
"3842",30,"story","Poem","Stranger","Won","NN","pobj",6.89,4.03,"Noun",2.8432
"3843",30,"hair","Touch","Friend","Lost","NN","dobj",5.16,3.86,"Verb",3.8771
"3844",30,"wall","Touch","Friend","Lost","NN","dobj",5.16,3.86,"Verb",3.8771
"3845",30,"signature","Pose","Friend","Won","NN","ROOT",7.89,3.33,"Verb",2.5416
"3846",30,"action","Pose","Friend","Won","NN","nsubj",7.89,3.33,"Verb",2.5416
"3847",30,"lot","Sweat","Friend","Won","NN","dobj",7.26,4.71,"Noun",3.0477
"3848",30,"leaks","Sweat","Friend","Won","NNS","pobj",7.26,4.71,"Noun",3.0477
"3849",30,"body","Sweat","Friend","Won","NN","pobj",7.26,4.71,"Noun",3.0477
"3850",30,"medal","Trophy","Friend","Won","NN","pobj",5.55,4.89,"Noun",2.5866
"3851",30,"thing","Trophy","Friend","Won","NN","pobj",5.55,4.89,"Noun",2.5866
"3852",30,"event","Tuxedo","Friend","Won","NN","ROOT",8.26,4.86,"Noun",2.2014
"3853",30,"machine","Waffle","Friend","Won","NN","dobj",5.32,4.71,"Noun",2.0374
"3854",30,"kitchen","Waffle","Friend","Won","NN","nsubj",5.32,4.71,"Noun",2.0374
"3855",30,"market","Snack","Friend","Won","NN","pobj",2.78,4.36,"Noun",2.6693
"3856",30,"mary","Queen","Friend","Won","NN","pobj",4.42,4.45,"Noun",3.4456
"3857",30,"hill","Street","Friend","Won","NN","pobj",4.58,4.75,"Noun",3.8784
"3858",30,"app","Tweet","Friend","Won","NN","attr",13.05,3.52,"Verb",1.6435
"3859",30,"act","Tweet","Friend","Won","NN","nsubj",13.05,3.52,"Verb",1.6435
"3860",30,"hair","Tweezers","Friend","Lost","NN","ROOT",7.16,4.96,"Noun",1.7243
"3861",30,"eyes","Tweezers","Friend","Lost","NNS","pobj",7.16,4.96,"Noun",1.7243
"3862",30,"lot","Valet","Friend","Lost","NN","dobj",13.67,4.26,"Noun",2.4216
"3863",30,"lot","Salt","Friend","Won","NN","appos",5.05,4.89,"Noun",2.9983
"3864",30,"things","Salt","Friend","Won","NNS","pobj",5.05,4.89,"Noun",2.9983
"3865",30,"people","Salt","Friend","Won","NNS","nsubj",5.05,4.89,"Noun",2.9983
"3866",30,"jp","Skateboard","Friend","Won","NN","nsubj",6.94,4.86,"Noun",1.9345
"3867",30,"friends","Skateboard","Friend","Won","NNS","pobj",6.94,4.86,"Noun",1.9345
"3868",30,"day","Manicure","Friend","Out of time","NN","dobj",10.56,4.39,"Noun",2.0086
"3869",30,"words","Manicure","Friend","Out of time","NNS","pobj",10.56,4.39,"Noun",2.0086
"3870",30,"color","Manicure","Friend","Out of time","NN","dobj",10.56,4.39,"Noun",2.0086
"3871",30,"buns","Sweet","Friend","Lost","NNS","nsubj",4.53,4,"Adjective",3.8696
"3872",30,"chicken","Knife","Friend","Won","NN","dobj",4.15,4.9,"Noun",3.378
"3873",30,"sleep","Yawn","Friend","Lost","NN","dobj",5.3,4.46,"Verb",1.716
"3874",30,"beach","Sunburn","Friend","Won","NN","pobj",7.26,4.57,"Noun",1.5315
"3875",30,"sun","Sunburn","Friend","Won","NN","ROOT",7.26,4.57,"Noun",1.5315
"3876",31,"thing","Leftovers","Stranger","Won","NN","attr",5.62,4.48,"Noun",2.1072
"3877",31,"restaurant","Leftovers","Stranger","Won","NN","pobj",5.62,4.48,"Noun",2.1072
"3878",31,"people","Tickle","Stranger","Out of time","NNS","pobj",4.35,3.85,"Verb",2.3909
"3879",31,"people","Tickle","Stranger","Out of time","NNS","nsubj",4.35,3.85,"Verb",2.3909
"3880",31,"event","Tickle","Stranger","Out of time","NN","pobj",4.35,3.85,"Verb",2.3909
"3881",31,"school","Tickle","Stranger","Out of time","NN","pobj",4.35,3.85,"Verb",2.3909
"3882",31,"law","Jail","Stranger","Won","NN","dobj",5.74,4.83,"Noun",3.5567
"3883",31,"book","Scenery","Stranger","Lost","NN","dobj",9.7,3.38,"Noun",2.2878
"3884",31,"image","Scenery","Stranger","Lost","NN","pobj",9.7,3.38,"Noun",2.2878
"3885",31,"head","Scenery","Stranger","Lost","NN","pobj",9.7,3.38,"Noun",2.2878
"3886",31,"story","Scenery","Stranger","Lost","NN","pobj",9.7,3.38,"Noun",2.2878
"3887",31,"fight","Slap","Stranger","Lost","NN","dobj",4.67,4.72,"Verb",2.8041
"3888",31,"body","Fog","Stranger","Lost","NN","pobj",6.21,4.66,"Noun",2.6839
"3889",31,"side","Finger","Stranger","Won","NN","pobj",3.43,5,"Noun",3.2721
"3890",31,"body","Finger","Stranger","Won","NN","pobj",3.43,5,"Noun",3.2721
"3891",31,"girls","Dance","Stranger","Out of time","NNS","nsubj",4.63,4.32,"Verb",3.878
"3892",31,"activity","Dance","Stranger","Out of time","NN","pobj",4.63,4.32,"Verb",3.878
"3893",31,"forms","Dance","Stranger","Out of time","NNS","appos",4.63,4.32,"Verb",3.878
"3894",31,"ribbons","Dance","Stranger","Out of time","NNS","pobj",4.63,4.32,"Verb",3.878
"3895",31,"type","Dance","Stranger","Out of time","NN","nsubj",4.63,4.32,"Verb",3.878
"3896",31,"type","Dance","Stranger","Out of time","NN","attr",4.63,4.32,"Verb",3.878
"3897",31,"event","Dance","Stranger","Out of time","NN","pobj",4.63,4.32,"Verb",3.878
"3898",31,"act","Sneeze","Stranger","Won","NN","pobj",4.17,4.03,"Verb",2.179
"3899",31,"action","Sneeze","Stranger","Won","NN","pobj",4.17,4.03,"Verb",2.179
"3900",31,"cookies","Gingerbread","Stranger","Won","NNS","dobj",6,4.88,"Noun",1.5315
"3901",31,"city","Gingerbread","Stranger","Won","NN","pobj",6,4.88,"Noun",1.5315
"3902",31,"animals","Gingerbread","Stranger","Won","NNS","attr",6,4.88,"Noun",1.5315
"3903",31,"ton","Gingerbread","Stranger","Won","NN","attr",6,4.88,"Noun",1.5315
"3904",31,"way","Puke","Stranger","Lost","NN","attr",6.94,4.59,"Verb",2.5051
"3905",31,"way","Puke","Stranger","Lost","NN","pobj",6.94,4.59,"Verb",2.5051
"3906",31,"word","Puke","Stranger","Lost","NN","attr",6.94,4.59,"Verb",2.5051
"3907",31,"version","Panda","Stranger","Won","NN","nsubjpass",5.67,4.75,"Noun",2.0374
"3908",31,"restaurant","Panda","Stranger","Won","NN","pobj",5.67,4.75,"Noun",2.0374
"3909",31,"food","Panda","Stranger","Won","NN","pobj",5.67,4.75,"Noun",2.0374
"3910",31,"park","Picnic","Stranger","Won","NN","pobj",5.53,4.83,"Noun",2.776
"3911",31,"person","Tightrope","Stranger","Lost","NN","attr",7.67,4.78,"Noun",1.3979
"3912",31,"thing","Tightrope","Stranger","Lost","NN","pobj",7.67,4.78,"Noun",1.3979
"3913",31,"house","Fireplace","Stranger","Out of time","NN","dobj",7.37,4.68,"Noun",2.415
"3914",31,"match","Fireplace","Stranger","Out of time","NN","pobj",7.37,4.68,"Noun",2.415
"3915",31,"house","Fireplace","Stranger","Out of time","NN","pobj",7.37,4.68,"Noun",2.415
"3916",31,"part","Fireplace","Stranger","Out of time","NN","pobj",7.37,4.68,"Noun",2.415
"3917",31,"house","Fireplace","Stranger","Out of time","NN","pobj",7.37,4.68,"Noun",2.415
"3918",31,"food","Mix","Stranger","Won","NN","pobj",5.11,3.82,"Verb",2.9217
"3919",31,"checks","Mix","Stranger","Won","NNS","pobj",5.11,3.82,"Verb",2.9217
"3920",31,"rushmore","Mountain","Stranger","Won","NN","nsubj",6.15,4.96,"Noun",3.2567
"3921",31,"lot","Test","Stranger","Won","NN","dobj",6.26,3.93,"Noun",3.6324
"3922",31,"animals","Kangaroo","Stranger","Won","NNS","attr",5.55,4.86,"Noun",2.0755
"3923",31,"lot","Kangaroo","Stranger","Won","NN","dobj",5.55,4.86,"Noun",2.0755
"3924",31,"babies","Kangaroo","Stranger","Won","NNS","dobj",5.55,4.86,"Noun",2.0755
"3925",31,"skip","Kangaroo","Stranger","Won","NN","attr",5.55,4.86,"Noun",2.0755
"3926",31,"doll","Tavern","Stranger","Lost","NN","pobj",8.84,4.78,"Noun",2.2014
"3927",31,"people","Tavern","Stranger","Lost","NNS","attr",8.84,4.78,"Noun",2.2014
"3928",31,"doll","Tavern","Stranger","Lost","NN","dobj",8.84,4.78,"Noun",2.2014
"3929",31,"name","Tavern","Stranger","Lost","NN","nsubj",8.84,4.78,"Noun",2.2014
"3930",31,"doll","Dummy","Stranger","Lost","NN","ROOT",5.17,3.96,"Noun",2.6998
"3931",31,"what","Paycheck","Friend","Won","WP","nsubj",8.78,4.41,"Noun",2.3404
"3932",31,"paper","Paycheck","Friend","Won","NN","nsubj",8.78,4.41,"Noun",2.3404
"3933",31,"paws","Mud","Friend","Won","NNS","pobj",4.05,4.86,"Noun",2.8791
"3934",31,"food","Stale","Friend","Won","NN","dobj",7.61,3.48,"Adjective",2.1761
"3935",31,"cheetos","Stale","Friend","Won","NNS","pobj",7.61,3.48,"Adjective",2.1761
"3936",31,"middle","Marshmallow","Friend","Won","NN","pobj",3.8,4.85,"Noun",1.8921
"3937",31,"face","Mascara","Friend","Out of time","NN","pobj",9.21,4.93,"Noun",1.8129
"3938",31,"something","Mascara","Friend","Out of time","NN","dobj",9.21,4.93,"Noun",1.8129
"3939",31,"face","Mascara","Friend","Out of time","NN","pobj",9.21,4.93,"Noun",1.8129
"3940",31,"face","Mascara","Friend","Out of time","NN","pobj",9.21,4.93,"Noun",1.8129
"3941",31,"job","Purple","Friend","Won","NN","pobj",3.6,4.04,"Adjective",2.7993
"3942",31,"military","Purple","Friend","Won","NN","pobj",3.6,4.04,"Adjective",2.7993
"3943",31,"playhouse","Job","Friend","Won","NN","nsubj",5.39,3.19,"Noun",4.3235
"3944",31,"holidays","Mistletoe","Friend","Lost","NNS","pobj",9.65,4.85,"Noun",1.9956
"3945",31,"playhouse","Boss","Friend","Won","NN","pobj",6.16,3.83,"Noun",3.8021
"3946",31,"noise","Sizzle","Friend","Won","NN","conj",8.16,3.48,"Noun",1.5185
"3947",31,"box","Raisin","Friend","Won","NN","pobj",5.05,4.97,"Noun",1.9243
"3948",31,"kid","Raisin","Friend","Won","NN","pobj",5.05,4.97,"Noun",1.9243
"3949",31,"trip","Raisin","Friend","Won","NN","pobj",5.05,4.97,"Noun",1.9243
"3950",31,"type","Raisin","Friend","Won","NN","pobj",5.05,4.97,"Noun",1.9243
"3951",31,"box","Raisin","Friend","Won","NN","pobj",5.05,4.97,"Noun",1.9243
"3952",31,"fruit","Raisin","Friend","Won","NN","pobj",5.05,4.97,"Noun",1.9243
"3953",31,"frame","Mattress","Friend","Won","NN","ROOT",5.1,5,"Noun",2.5289
