rt,session_id,button_pressed,card,critical_trial,color,pair_type,trial_result,trial_with_partner,Participant ID,Session Number,Deck Color,Order,MINT_Score_Uncued_Correct,ppt_id,Gender,Native_Speaker,Played_before,Taboo_expertise,partner_id,partner_closeness
,12,,Dead End,yes,Blue,Friend,Out of time,3,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Bald,yes,Blue,Friend,Out of time,4,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
20048,12,0,Cartoon,yes,Blue,Friend,Won,5,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
6615,12,1,Batter,yes,Blue,Friend,Lost,6,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Basement,yes,Blue,Friend,Out of time,7,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
14773,12,0,Pitch,yes,Blue,Friend,Won,8,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
14280,12,0,Elf,yes,Blue,Friend,Won,9,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
25531,12,0,Dust,yes,Blue,Friend,Won,10,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
16811,12,0,Motorcycle,yes,Blue,Friend,Won,11,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
21300,12,1,Cheer,yes,Blue,Friend,Lost,12,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Aspirin,yes,Blue,Friend,Out of time,13,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Flames,yes,Blue,Friend,Out of time,14,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
26770,12,0,Call,yes,Blue,Friend,Won,15,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
5087,12,1,Dorm,yes,Blue,Friend,Lost,16,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
25436,12,1,Adhesive,yes,Blue,Friend,Lost,17,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
6037,12,1,Farm,yes,Blue,Friend,Lost,18,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Amnesia,yes,Blue,Friend,Out of time,19,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Bloom,yes,Blue,Friend,Out of time,20,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
6097,12,0,Drive,yes,Blue,Friend,Won,21,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
5151,12,0,Downtown,yes,Blue,Friend,Won,22,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
19321,12,0,Applause,yes,Blue,Friend,Won,23,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
22291,12,0,Army,yes,Blue,Friend,Won,24,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
10891,12,1,Oil,yes,Blue,Friend,Lost,25,45,12,Blue,Stranger_Friend,20,45,Male,Yes,No,4,46,5.375
,12,,Fudge,yes,Red,Stranger,Out of time,1,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
17280,12,1,Waiter,yes,Red,Stranger,Lost,2,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
23827,12,1,Valet,yes,Red,Stranger,Lost,3,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
6725,12,1,Midnight,yes,Red,Stranger,Lost,4,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
17392,12,0,Spy,yes,Red,Stranger,Won,5,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
12496,12,0,Polo,yes,Red,Stranger,Won,6,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
20944,12,0,Tombstone,yes,Red,Stranger,Won,7,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
7424,12,1,Watch,yes,Red,Stranger,Lost,8,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
17258,12,0,Trophy,yes,Red,Stranger,Won,9,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
,12,,Salt,yes,Red,Stranger,Out of time,10,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
16313,12,0,Skateboard,yes,Red,Stranger,Won,11,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
23355,12,1,Secret,yes,Red,Stranger,Lost,12,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
28856,12,1,Simple,yes,Red,Stranger,Lost,13,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
,12,,Theme Park,yes,Red,Stranger,Out of time,14,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
22749,12,0,Snowboard,yes,Red,Stranger,Won,15,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
,12,,Snorkel,yes,Red,Stranger,Out of time,16,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
27802,12,0,Tweet,yes,Red,Stranger,Won,17,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
13331,12,1,Welcome,yes,Red,Stranger,Lost,18,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
7069,12,0,Pen,yes,Red,Stranger,Won,19,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
,12,,Parsley,yes,Red,Stranger,Out of time,20,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
9274,12,1,Poem,yes,Red,Stranger,Lost,21,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
,12,,Yesterday,yes,Red,Stranger,Out of time,22,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
,12,,Static,yes,Red,Stranger,Out of time,23,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
17396,12,1,Quintuplets,yes,Red,Stranger,Lost,24,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,48,0
18925,12,0,Thug,yes,Red,Friend,Won,1,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
10654,12,0,Pound,yes,Red,Friend,Won,2,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
18603,12,1,Hunk,yes,Red,Friend,Lost,3,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
4771,12,0,Knife,yes,Red,Friend,Won,4,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
,12,,Waterfall,yes,Red,Friend,Out of time,5,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
15434,12,0,Wine,yes,Red,Friend,Won,6,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
6816,12,0,Shrimp,yes,Red,Friend,Won,7,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
20855,12,1,Wallet,yes,Red,Friend,Lost,8,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
27396,12,0,Wishing Well,yes,Red,Friend,Won,9,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
10405,12,0,Windmill,yes,Red,Friend,Won,10,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
13208,12,1,Queen,yes,Red,Friend,Lost,11,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
28251,12,0,Outhouse,yes,Red,Friend,Won,12,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
19910,12,0,Snowman,yes,Red,Friend,Won,13,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
24278,12,1,Vineyard,yes,Red,Friend,Lost,14,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
8984,12,0,Trunk,yes,Red,Friend,Won,15,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
,12,,Touch,yes,Red,Friend,Out of time,16,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
7952,12,0,Waffle,yes,Red,Friend,Won,17,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
10980,12,0,Plumber,yes,Red,Friend,Won,18,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
14860,12,0,Strategy,yes,Red,Friend,Won,19,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
,12,,Mad,yes,Red,Friend,Out of time,20,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
21731,12,1,Scarecrow,yes,Red,Friend,Lost,21,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
5598,12,0,Pose,yes,Red,Friend,Won,22,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
,12,,Truffle,yes,Red,Friend,Out of time,23,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
9540,12,0,Keys,yes,Red,Friend,Won,24,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
,12,,Jockey,yes,Red,Friend,Out of time,25,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
20288,12,0,Snore,yes,Red,Friend,Won,26,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
5402,12,0,Smoke,yes,Red,Friend,Won,27,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
25289,12,1,Tropical,yes,Red,Friend,Lost,28,46,12,Red,Stranger_Friend,20,46,Male,Yes,No,2,45,3.875
,12,,Lasagna,yes,Purple,Stranger,Out of time,1,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
8130,12,0,Prom,yes,Purple,Stranger,Won,2,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
,12,,Tightrope,yes,Purple,Stranger,Out of time,3,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
13133,12,0,Shovel,yes,Purple,Stranger,Won,4,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
22354,12,1,Tart,yes,Purple,Stranger,Lost,5,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
20557,12,1,Skunk,yes,Purple,Stranger,Lost,6,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
28117,12,0,In-Law,yes,Purple,Stranger,Won,7,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
6428,12,1,Ping-Pong,yes,Purple,Stranger,Lost,8,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
11722,12,0,Fly,yes,Purple,Stranger,Won,9,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
,12,,Oyster,yes,Purple,Stranger,Out of time,10,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
,12,,Mud,yes,Purple,Stranger,Out of time,11,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
20342,12,1,Monster,yes,Purple,Stranger,Lost,12,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
,12,,Dummy,yes,Purple,Stranger,Out of time,13,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
10156,12,0,Mistletoe,yes,Purple,Stranger,Won,14,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
19772,12,0,Intelligent,yes,Purple,Stranger,Won,15,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
,12,,Thirst,yes,Purple,Stranger,Out of time,16,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
5996,12,0,Sunny,yes,Purple,Stranger,Won,17,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
7260,12,0,Puppy,yes,Purple,Stranger,Won,18,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
13957,12,0,Flip Flops,yes,Purple,Stranger,Won,19,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
6998,12,1,Pickpocket,yes,Purple,Stranger,Lost,20,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
13690,12,0,Scientist,yes,Purple,Stranger,Won,21,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
10185,12,0,Snooze,yes,Purple,Stranger,Won,22,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
25385,12,0,Dream,yes,Purple,Stranger,Won,23,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
5869,12,0,Finger,yes,Purple,Stranger,Won,24,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
,12,,Raisin,yes,Purple,Stranger,Out of time,25,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
21695,12,0,Jogging,yes,Purple,Stranger,Won,26,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
17035,12,1,Huddle,yes,Purple,Stranger,Lost,27,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,45,0
23339,12,0,Shaving Cream,yes,Purple,Friend,Won,1,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
17834,12,0,Picnic,yes,Purple,Friend,Won,2,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
7283,12,1,Buffalo,yes,Purple,Friend,Lost,3,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
17870,12,0,Fireplace,yes,Purple,Friend,Won,4,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
22322,12,0,Gossip,yes,Purple,Friend,Won,5,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
9074,12,0,Stale,yes,Purple,Friend,Won,6,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
26042,12,1,Recliner,yes,Purple,Friend,Lost,7,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
13319,12,0,Test,yes,Purple,Friend,Won,8,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
,12,,Puke,yes,Purple,Friend,Out of time,9,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
18345,12,1,Purple,yes,Purple,Friend,Lost,10,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
28556,12,0,Saddle,yes,Purple,Friend,Won,11,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
27134,12,1,Pastry,yes,Purple,Friend,Lost,12,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
6713,12,1,Taxes,yes,Purple,Friend,Lost,13,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
8258,12,1,Lottery,yes,Purple,Friend,Lost,14,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
18066,12,0,Sneeze,yes,Purple,Friend,Won,15,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
25372,12,0,Grape,yes,Purple,Friend,Won,16,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
10375,12,0,Job,yes,Purple,Friend,Won,17,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
16052,12,0,Question Mark,yes,Purple,Friend,Won,18,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
13885,12,0,Mattress,yes,Purple,Friend,Won,19,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
,12,,Gingerbread,yes,Purple,Friend,Out of time,20,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
,12,,Turnover,yes,Purple,Friend,Out of time,21,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
8985,12,0,Tickle,yes,Purple,Friend,Won,22,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
12311,12,0,Graduation,yes,Purple,Friend,Won,23,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
,12,,Toll,yes,Purple,Friend,Out of time,24,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
28921,12,0,Rain Forest,yes,Purple,Friend,Won,25,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
13565,12,1,Skill,yes,Purple,Friend,Lost,26,47,12,Purple,Stranger_Friend,20,47,Female,Yes,No,1,48,4.75
17799,12,0,Desert,yes,Yellow,Stranger,Won,1,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Chandelier,yes,Yellow,Stranger,Out of time,2,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Park,yes,Yellow,Stranger,Out of time,3,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Ancient,yes,Yellow,Stranger,Out of time,4,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
15854,12,1,Float,yes,Yellow,Stranger,Lost,5,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
9427,12,0,Earth,yes,Yellow,Stranger,Won,6,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
17296,12,0,Circle,yes,Yellow,Stranger,Won,7,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Brown,yes,Yellow,Stranger,Out of time,8,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
29997,12,0,Swamp,yes,Yellow,Stranger,Won,9,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
13122,12,0,Sauna,yes,Yellow,Stranger,Won,10,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
17823,12,0,Ice,yes,Yellow,Stranger,Won,11,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
18741,12,1,Cupcake,yes,Yellow,Stranger,Lost,12,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Detective,yes,Yellow,Stranger,Out of time,13,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
21751,12,0,Invitation,yes,Yellow,Stranger,Won,14,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
10474,12,0,Healthy,yes,Yellow,Stranger,Won,15,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Newspaper,yes,Yellow,Stranger,Out of time,16,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Coach,yes,Yellow,Stranger,Out of time,17,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
19709,12,0,Cast,yes,Yellow,Stranger,Won,18,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
14219,12,1,Curfew,yes,Yellow,Stranger,Lost,19,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Money,yes,Yellow,Stranger,Out of time,20,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
104,12,0,Decipher,yes,Yellow,Stranger,Won,21,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
14009,12,1,Fall,yes,Yellow,Stranger,Lost,22,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
,12,,Geometry,yes,Yellow,Stranger,Out of time,23,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
23761,12,1,Crab,yes,Yellow,Stranger,Lost,24,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,46,0
18262,12,0,Field,yes,Yellow,Friend,Won,1,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
21540,12,0,Costume,yes,Yellow,Friend,Won,2,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
,12,,Artist,yes,Yellow,Friend,Out of time,3,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
,12,,Kite,yes,Yellow,Friend,Out of time,4,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
15430,12,0,Pretzel,yes,Yellow,Friend,Won,5,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
8621,12,1,Scale,yes,Yellow,Friend,Lost,6,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
29030,12,0,Ghost,yes,Yellow,Friend,Won,7,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
15215,12,0,Tunnel,yes,Yellow,Friend,Won,8,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
28266,12,0,Blow,yes,Yellow,Friend,Won,9,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
8082,12,0,Honey,yes,Yellow,Friend,Won,10,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
26507,12,0,Bubble Gum,yes,Yellow,Friend,Won,11,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
12053,12,0,Clumsy,yes,Yellow,Friend,Won,12,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
4050,12,1,Refrigerator,yes,Yellow,Friend,Lost,13,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
17999,12,1,Nutcracker,yes,Yellow,Friend,Lost,14,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
27200,12,0,Butterfly,yes,Yellow,Friend,Won,15,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
14670,12,0,Nest,yes,Yellow,Friend,Won,16,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
24847,12,0,Break,yes,Yellow,Friend,Won,17,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
,12,,Quick,yes,Yellow,Friend,Out of time,18,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
9302,12,1,Coincidence,yes,Yellow,Friend,Lost,19,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
12870,12,0,Score,yes,Yellow,Friend,Won,20,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
13492,12,1,Duvet,yes,Yellow,Friend,Lost,21,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
6124,12,0,Spider,yes,Yellow,Friend,Won,22,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
20690,12,0,Garlic,yes,Yellow,Friend,Won,23,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
10841,12,0,License,yes,Yellow,Friend,Won,24,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
,12,,Honesty,yes,Yellow,Friend,Out of time,25,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
17868,12,0,Paint,yes,Yellow,Friend,Won,26,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
12499,12,1,Milk,yes,Yellow,Friend,Lost,27,48,12,Yellow,Stranger_Friend,20.5,48,Female,Yes,Yes,3,47,5.375
15387,13,0,Barn,yes,Blue,Friend,Won,1,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
10640,13,0,Daydream,yes,Blue,Friend,Won,2,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
29680,13,0,Fame,yes,Blue,Friend,Won,3,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
5526,13,0,Luggage,yes,Blue,Friend,Won,4,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
14125,13,0,Boardwalk,yes,Blue,Friend,Won,5,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
8997,13,0,Dust,yes,Blue,Friend,Won,6,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
18082,13,0,Elf,yes,Blue,Friend,Won,7,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
22621,13,0,Bakery,yes,Blue,Friend,Won,8,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
6473,13,0,Cactus,yes,Blue,Friend,Won,9,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
5376,13,1,Boomerang,yes,Blue,Friend,Lost,10,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
9244,13,0,Applause,yes,Blue,Friend,Won,11,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
,13,,Grease,yes,Blue,Friend,Out of time,12,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
27181,13,0,Farm,yes,Blue,Friend,Won,13,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
,13,,Academy,yes,Blue,Friend,Out of time,14,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
7326,13,0,Beach,yes,Blue,Friend,Won,15,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
8189,13,1,Polar Bear,yes,Blue,Friend,Lost,16,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
5665,13,0,Cheer,yes,Blue,Friend,Won,17,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
8635,13,1,Beret,yes,Blue,Friend,Lost,18,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
17627,13,0,Blink,yes,Blue,Friend,Won,19,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
9971,13,0,Dip,yes,Blue,Friend,Won,20,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
8656,13,1,Bunny,yes,Blue,Friend,Lost,21,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
,13,,Deal,yes,Blue,Friend,Out of time,22,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
12901,13,0,Brain,yes,Blue,Friend,Won,23,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
23497,13,0,Bikini,yes,Blue,Friend,Won,24,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
6920,13,1,Book,yes,Blue,Friend,Lost,25,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
,13,,Bargain,yes,Blue,Friend,Out of time,26,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
11883,13,0,Fidget,yes,Blue,Friend,Won,27,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
7762,13,0,Breeze,yes,Blue,Friend,Won,28,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
15813,13,0,Ache,yes,Blue,Friend,Won,29,49,13,Blue,Friend_Stranger,19.5,49,Female,Yes,Yes,3,51,6
